Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
952.524|599.901|104.022|
642.665|257.754|102.773|
962.305|504.295|101.743|
543.228|317.899| 90.823|
742.785|765.981| 97.041|
84.7193|528.881|99.7842|
242.259| 287.53|109.705|
709.936|549.817|99.0345|
57.0322|426.454|109.176|
633.967|448.723| 91.654|
763.547|684.817|97.7913|
985.445|759.301|102.981|
924.648|639.659|106.895|
69.7237|631.062|90.7215|
249.347| 661.08|105.949|
811.372|545.555|105.057|
406.442|598.403|103.779|
482.451|663.229|102.354|
358.074|793.764|91.9752|
316.873|403.534|104.451|
777.544|120.576|93.9942|
230.651|600.239|105.464|
432.093|491.723|108.481|
795.285| 378.92|108.371|
948.833|592.837|106.878|
815.987|320.597|95.1479|
758.356|503.914|102.841|
439.343|456.789|103.228|
421.142| 476.45|93.2245|
126.779| 326.38|91.1215|
152.712|148.399|101.021|
832.917|355.838|107.975|
368.689|77.9326|97.7371|
929.476|772.054|103.203|
636.064|769.032|101.199|
 886.99|277.436|103.243|
 758.98|307.996|105.812|
849.663|37.2251|96.8883|
223.482|933.966|108.321|
130.297|728.545|91.2574|
811.506|807.533|100.346|
 648.04|729.482|104.439|
869.805| 365.15|100.025|
706.008|763.616|104.935|
656.249|362.207|100.652|
681.806|189.154|103.452|
880.038|686.157|  93.16|
400.211|587.456|99.8074|
266.102| 903.11|101.784|
304.702|961.556|96.4094|
750.693| 963.23|99.5779|
326.642|816.495|94.3393|
 480.82|868.773| 93.831|
 857.86|788.403|102.369|
122.117|959.264|99.3774|
293.645|804.067|97.5888|
81.5058| 912.35|95.9128|
913.236|107.485|106.218|
713.788|240.749|100.997|
433.449|765.668|96.8306|
16.3398|292.499|90.9649|
322.318|216.482|  97.83|
972.676|322.516|102.629|
76.0134|855.932| 93.095|
473.069|783.947|100.165|
6.43122|36.2738|98.8696|
59.1164|654.713|106.894|
955.535|407.384|94.2895|
428.122|867.381|100.339|
440.007|277.924|97.1997|
434.306|970.713|101.786|
50.8261|116.971| 99.301|
31.6366|894.564|100.798|
479.833| 275.09| 103.94|
773.837| 58.714|96.9993|
345.049|508.622|107.779|
 502.15|459.285|95.4721|
9.46227|511.632|92.5721|
333.791|165.975|106.701|
116.698|280.248|102.736|
381.803|314.331|90.5737|
240.801|592.759| 105.32|
141.599|928.271|91.1242|
265.424|552.716|92.1003|
290.849|219.919|104.697|
80.5486| 108.18|95.7966|
133.374| 473.67|95.2342|
830.968|974.606|101.784|
718.373|641.287|103.556|
369.126|324.193| 106.67|
888.778|414.735|99.7165|
442.529|339.386|109.873|
22.2035|644.368|103.024|
644.834|341.866|96.1172|
28.4046|962.047|91.6001|
140.253|307.346|98.5889|
852.847|834.837|105.645|
502.994|472.604|95.6977|
653.705|293.355| 92.758|
 841.38|679.968|102.588|
210.128|9.97853|101.367|
710.049| 246.65|101.956|
986.512|821.724|91.8536|
900.803|830.933|90.7782|
366.216|510.841|103.739|
134.538|598.612|93.3931|
795.671|989.144| 95.943|
652.257|925.128|104.834|
589.485|70.9615|98.1278|
685.435|481.024|98.1154|
  839.7|576.958|106.965|
539.049|903.781|96.8276|
729.465|994.441|101.044|
328.661| 110.97|98.0319|
282.531|548.989|102.426|
184.942|267.036|100.084|
749.772|515.247|98.9371|
516.625|27.4559|90.1824|
83.2272|555.801|91.4585|
724.484| 753.04|91.4368|
624.309|235.256|105.327|
133.218|47.2398|95.7196|
 291.24|323.654|101.854|
507.137|157.656|95.8801|
212.007|659.957|94.9479|
361.596|496.604|100.305|
254.585|0.292219|102.517|
215.845|934.833| 108.87|
317.261|555.342|95.6149|
959.268|128.813|108.368|
915.495|571.384|96.9327|
622.962|593.405| 93.104|
479.951|830.844|105.684|
419.076|229.901|90.2576|
397.853|936.275|96.9322|
786.174|209.657|95.5638|
978.393|689.683|104.526|
824.421|784.559|91.1833|
505.024|397.799|91.2069|
892.257|808.059|98.7514|
99.3628|904.187|92.2171|
187.931|478.036|96.9033|
674.671|524.963| 101.68|
 984.72|46.5329|103.586|
348.857|137.228|103.598|
552.683|955.095|107.612|
204.036|112.527|94.0121|
18.5311|366.198|96.5485|
142.822|229.093|99.8727|
193.428|385.017|109.321|
929.808| 638.64|91.9244|
68.7582|618.243|98.0232|
794.855|8.04729|98.5989|
868.921|222.108|96.7992|
882.771|629.655|98.2588|
142.416| 1.4235|93.0434|
224.033| 265.94|92.3551|
458.333|712.301|109.945|
664.248|861.249|96.9582|
703.461|129.774|92.4827|
493.263|303.989|101.432|
1.85345|958.661|105.677|
966.893| 136.42|98.4901|
677.415|443.722|103.843|
171.095|365.932|106.919|
245.367|431.183|101.039|
433.191|792.464|98.3957|
134.811|166.655|90.3698|
879.139|910.546|100.723|
898.026|606.665|107.495|
282.922|836.971|103.263|
846.137|764.647|92.0182|
366.006| 831.28|109.512|
348.548|407.093|92.3031|
731.456|247.138|98.0706|
682.171|666.064|102.802|
 223.66|130.742|95.6473|
 57.839|107.121|  90.35|
293.703|359.618|95.6316|
319.553|  737.2| 98.657|
 168.08|756.522|97.2961|
230.728| 199.47| 94.347|
617.569|981.952|100.887|
530.691|445.653|100.318|
 813.75|659.501|98.8602|
33.0401|865.523|95.2523|
521.616|686.363| 97.258|
572.687|591.944|93.2476|
 635.22|489.139|91.9677|
994.958|206.614|102.628|
677.494|324.608|90.9214|
205.977|0.56801| 98.057|
175.628|899.471|102.188|
 662.28|693.123|103.784|
 304.33|158.837|99.1287|
212.328|451.794|94.7371|
251.778|617.934|106.926|
583.092|845.655|97.7138|
882.777|561.615| 95.999|
959.474|433.656|103.306|
414.683|622.861|99.3056|
971.802|266.837|93.4067|
939.377|9.72988|103.936|
68.1185|769.179|106.636|
998.197|398.624|104.343|
609.209|308.963|94.6417|
125.205|260.583| 99.603|
612.379|91.1224|98.1983|
775.135|343.986|91.3274|
233.934|849.357|96.8935|
 597.96|967.753|108.128|
597.631|120.459|94.7872|
495.243|752.212|98.9238|
452.775|672.536|105.261|
172.317|443.888|108.112|
675.769|84.5366| 104.28|
762.168|102.753|106.098|
 172.95|789.135|102.991|
933.406|608.703|105.254|
883.229|605.136|97.5962|
883.892|781.202|106.817|
377.237|541.457|104.188|
361.562|848.572|92.0443|
358.461|639.743|100.251|
135.682|375.806|93.0229|
167.135|60.4661|104.653|
900.134|453.064|104.973|
431.587|427.665|102.445|
 294.53|597.748| 99.994|
 388.53|15.9492|106.788|
584.599|215.287|107.478|
213.629|532.734| 102.52|
459.362|870.031|98.3781|
 115.77|220.673|106.114|
60.3959|434.661|92.6109|
56.3274| 137.15|94.5689|
266.821|110.574|97.9721|
187.432|50.1141|102.782|
572.327|518.883|98.0182|
117.581|210.777|96.0428|
888.099|165.807|90.2855|
3.15143| 381.73|107.487|
960.117|16.9947|100.811|
950.245|267.932|98.4412|
920.746|469.158|93.7718|
213.812|947.906|101.066|
980.032|437.588|97.7232|
 360.37|538.617|94.4359|
930.923|937.784|105.514|
 626.67|658.172|100.255|
893.529|198.114|93.6087|
839.951|810.717|102.677|
859.102|630.834| 97.582|
810.355|62.6142|103.276|
648.666|411.129|101.522|
160.551|198.028|106.544|
736.647|921.213|108.279|
566.407|225.618|105.923|
887.488|331.366|94.9193|
569.509|314.756|93.8088|
445.561|570.454|102.193|
64.6201|991.413|91.9507|
765.911|683.581|99.1559|
469.115|481.446|98.2227|
411.945|19.9883|91.2414|
155.128|272.264|93.9622|
248.212|784.495|106.447|
853.527|677.755|95.3309|
718.109|337.601|101.182|
609.755|618.671|109.398|
440.349|779.549| 98.573|
76.8275|658.737|104.373|
444.474|827.624| 107.82|
476.664|0.785344|100.997|
Реальная плотность: 0.0796981
********************************************************************
Испытание2
Плотность: 0.08
********************************************************************
779.374|272.725|95.5723|
812.326|791.493|94.0916|
736.456|789.771|101.974|
 860.84| 537.44|103.418|
548.396|503.445|98.6192|
607.742|131.461|92.6183|
485.981|217.113|101.558|
569.263|240.494|97.4539|
386.995| 50.921|96.9044|
957.302|300.115|106.954|
933.836|83.9592| 108.39|
700.418|855.988|97.0917|
807.431|703.242|104.321|
894.647|114.282|103.696|
488.363| 471.05|93.9347|
255.009|164.854|106.457|
738.403|703.281|101.083|
960.904|375.567|91.4563|
314.239|604.028|97.8008|
229.183|838.237|99.5515|
 466.72|703.271|101.362|
371.151|398.432|100.313|
175.429|65.2106|92.3735|
103.185|490.085|95.0101|
 937.85|400.463| 98.713|
306.299|800.808|105.426|
455.146|159.159| 105.41|
106.149|448.773| 106.72|
808.803|607.159|95.2648|
659.067|813.849|106.134|
189.809|318.694|96.9312|
890.014|240.439|95.0873|
 512.87|323.198|98.4187|
850.121|826.624|98.7637|
22.2211|375.902|92.7109|
485.293|139.856|106.693|
51.5351|827.428| 104.39|
981.103|19.7354|101.457|
182.551|950.393|99.0878|
532.412|860.303|102.941|
798.533|501.213|98.8616|
839.593|760.241|109.416|
 585.43|911.611|94.2258|
294.969|689.794|108.288|
347.337|500.958|91.1747|
 68.292| 831.77|101.747|
43.0703|752.718| 105.57|
636.638|428.366|93.0615|
408.524|510.048|108.892|
514.457|929.027|90.3594|
885.533|897.917|104.327|
966.772|327.234|103.769|
699.792|771.059|102.635|
 587.53|515.663|102.254|
458.909| 304.17|98.0431|
470.509|472.734|103.815|
179.744|386.539|99.8025|
857.024|639.305|105.701|
547.825|983.471|98.6081|
68.4575|206.622|93.5741|
100.433|141.741|102.028|
353.904|417.107|93.0663|
794.471| 686.32|98.6189|
389.734|120.417|102.671|
460.726| 71.575|106.349|
 107.65|117.311|92.2827|
535.567|401.389|90.6301|
788.321| 888.59|100.551|
67.1491|352.504|100.713|
620.387|89.6545|103.688|
527.499|674.064|104.455|
673.465|721.922|101.365|
688.993|110.574|104.376|
706.533| 358.06|98.2852|
431.948|845.062|108.778|
773.819|973.306|93.4369|
206.721|566.696|96.6168|
244.747|312.153|93.0271|
254.261|125.258|96.4051|
285.581|83.4442|95.8839|
269.253|113.194|98.5133|
919.817|696.088|93.8811|
159.259|458.744|100.999|
439.254|209.086|95.0119|
614.962|845.922|91.2513|
16.7037|570.861|107.676|
 481.59|921.645|109.521|
19.1546|723.025| 92.996|
335.373|717.233|104.669|
585.323|456.243|108.312|
176.029|219.704|90.2384|
736.369|669.897|96.2322|
438.815|155.983| 104.73|
338.131|675.345|100.475|
336.932| 460.71|99.3437|
541.776|930.675|102.736|
485.266| 369.15|103.197|
280.485|297.648|92.7775|
178.051|750.049|102.005|
 176.01|775.405|103.549|
993.632|648.215|104.812|
678.974| 220.95|93.2357|
72.6316|827.512|106.589|
431.701|832.393|105.248|
883.185|504.513|105.789|
816.793|521.635|97.4365|
569.025|906.648| 94.998|
504.483|193.113|97.0037|
656.495|526.835|107.605|
792.909|407.092|100.871|
559.808|463.217|101.809|
204.141|772.663|96.0471|
711.597|187.712|101.326|
170.908|991.647|98.5094|
134.626|979.917|104.042|
188.813|767.317|109.164|
442.538|972.857| 105.13|
971.727| 199.02|95.0081|
733.678|262.326|106.659|
271.566|747.821|95.9304|
64.5358|524.993|99.7264|
74.0165|466.322|108.468|
415.311|293.624|94.4286|
142.265| 900.82|103.704|
360.004|12.3878|100.946|
174.392|668.088|95.2479|
9.43836|  786.5|92.6541|
7.59386|228.897|99.5956|
766.871|406.395|92.0585|
117.807| 243.83|97.1061|
603.375|636.302|90.6075|
216.445|119.117|90.9901|
313.602|324.384|103.956|
602.251|419.506|100.911|
584.055|864.282|100.181|
966.056|982.717|97.6636|
402.239|342.746|98.7843|
805.281|698.432|101.686|
560.732|253.089|107.682|
380.024|972.437|102.531|
624.839|233.474|103.398|
827.167|159.341|103.851|
655.545|644.193|109.513|
462.719|42.1475|95.6598|
454.202|707.496|99.0314|
898.014|681.908|90.3654|
277.745|849.198|101.461|
 24.044|132.672|109.358|
735.863|661.449|97.5793|
759.976|404.245|108.387|
864.778|  477.3|100.756|
928.696|713.637|92.5335|
77.4446|666.109|100.536|
139.795|633.468|101.562|
72.6138|892.709|92.2239|
 745.62|740.247|100.225|
501.552|567.918|97.5026|
898.055|222.931|91.9703|
655.027|399.272|104.452|
845.333|987.263|100.469|
839.329|638.384|101.285|
990.825|912.623|94.1171|
244.549|523.363|97.5577|
207.027|443.701|103.388|
707.674|106.755|103.983|
712.117|973.956|94.5193|
237.299| 235.56|91.5435|
14.9396|247.054|105.221|
190.223|947.316|97.7385|
 690.17| 130.69|107.413|
765.953|73.5067|97.5631|
370.372|12.9442|108.254|
781.716|591.561|102.775|
872.984|246.375|94.0652|
652.883|229.777|99.4556|
543.878|78.0334|96.7386|
55.1809|262.621| 102.27|
635.802|833.359|93.7907|
895.161|30.0685|107.796|
679.115|845.354|107.385|
328.641|  286.2|106.853|
77.5522|222.494|109.708|
 206.83|712.034|90.9465|
435.728|548.174|101.999|
426.351|559.532|97.6586|
695.019|84.8506|92.5574|
101.842|528.901|94.5821|
722.805|511.501|100.112|
874.195|156.125|91.6979|
 443.81| 869.58|101.771|
768.902|419.056|97.2419|
306.186|466.943|92.4902|
881.128|391.317|100.968|
627.272|800.136|97.4521|
825.976|717.829|104.817|
135.533|932.629|100.845|
883.089|297.216|102.971|
 143.56|7.96032|100.847|
263.208|293.878|107.786|
363.315|529.459|91.1918|
162.338|935.986|102.419|
940.006|161.728|96.9373|
 434.73|774.897| 99.251|
748.298|194.766|101.069|
404.458|565.249|97.8494|
137.205|646.612| 106.21|
974.717|  914.7|94.9503|
572.097|94.6424|106.775|
472.901|928.626|92.6886|
321.646|246.871|109.014|
850.307|437.989|91.1472|
983.733|451.897| 91.086|
892.047|  60.48|98.0363|
997.341|    857|106.849|
73.1842|343.863|91.1987|
790.166|784.624|108.995|
609.017|93.8834|108.755|
681.145|219.014|91.4671|
860.831|604.059|102.501|
336.371|957.491|107.002|
765.858|874.767|90.2285|
161.313|66.3017|95.6643|
115.225|520.896|95.5293|
63.8626|393.939|96.6875|
850.197|939.969| 92.698|
361.823|601.039|98.9186|
936.836|533.403|107.718|
724.808|248.579|109.636|
722.235|95.6315|100.258|
222.847|997.564|105.198|
430.591|850.328|99.3373|
237.856|493.487|103.247|
731.014|993.333|95.6993|
83.0915|621.037|100.759|
84.1016|815.826|95.6942|
986.331| 472.33|97.7074|
887.231|672.824|98.4811|
191.952|510.499|106.146|
682.895|619.705|97.7185|
66.8291|504.598|105.914|
573.752|262.567|95.6582|
557.215|474.937|93.2843|
656.556|988.657| 109.83|
134.801|217.364|101.996|
61.5583|891.518|104.392|
504.514|229.383|96.6171|
324.213|177.069|97.9624|
764.956|531.058|107.334|
773.259|909.236|97.1599|
711.633|654.685|95.0673|
575.996|634.791|102.945|
 533.91|435.697|107.422|
883.256|856.335|96.9685|
64.5883|205.136|109.136|
460.181|992.508|91.9659|
765.366| 380.46|105.484|
527.805|731.758|102.323|
566.487|362.391|99.0727|
188.333|58.7639|104.119|
887.608|24.8725|95.1776|
232.534|548.618|90.3613|
498.823|502.015| 91.752|
211.444|861.924| 105.16|
739.956| 43.096|98.9002|
779.329|318.769|  93.11|
42.1509|443.413|108.282|
682.038|258.458|92.6669|
531.127|720.208|92.1318|
122.099|0.965017|105.423|
478.231|646.031|100.533|
448.916|895.146|100.113|
765.405|90.3889|92.3278|
496.975|654.277|97.0921|
203.083|210.782|91.7996|
642.204|944.948|100.966|
744.903|729.454| 105.36|
170.696|644.715|92.6431|
509.751|432.807|94.8294|
320.476|723.371|97.3859|
876.199|201.734| 96.332|
415.921|281.082|97.2925|
112.829|758.769|104.368|
345.377|676.776|109.462|
364.599|39.5278|109.926|
97.3254|910.717| 104.46|
926.103|131.027|95.5728|
758.573|622.731|100.764|
175.507|205.223|106.296|
763.458|813.307|106.055|
739.183|223.234| 106.55|
416.467|238.755|94.6114|
535.108|928.747|102.401|
  128.2|905.311|108.927|
103.385|626.345|96.3847|
  85.74|768.604|102.853|
674.697|278.171|95.0493|
740.854|428.418|105.516|
181.438|435.708|94.7747|
427.774|863.319|106.374|
867.227|28.2806| 99.696|
278.222|89.9459|98.2591|
773.447|424.316|101.637|
 155.63|665.487|91.9926|
688.741|230.957|105.311|
715.877|980.702|105.251|
891.786|  383.1| 92.589|
248.739|838.917|104.751|
833.604|316.802| 105.88|
480.517|997.349|97.6327|
46.3549| 364.04|91.4866|
735.535| 114.43|97.1175|
602.216|957.437|99.4715|
 663.87|459.247|94.6063|
727.631|851.846| 93.628|
808.791|521.829|99.0455|
412.961|45.0927|97.7728|
337.801|232.214|104.462|
883.384|145.568|99.2134|
639.921|855.361|90.2868|
327.443|786.218|99.3621|
104.364|931.785|101.428|
327.369|825.039|93.3815|
743.297|206.972|104.555|
646.426|805.833|102.736|
420.467|377.037| 101.35|
272.885|160.344|100.534|
887.963|812.981|105.937|
1.63352|218.812|91.8407|
823.695|518.212|104.056|
702.906|508.327|102.611|
459.166|809.451|96.4744|
784.217|168.881|91.9776|
667.842| 19.304|108.896|
521.055| 734.08|103.611|
490.169|695.544|94.0945|
 106.12| 187.76|92.7749|
153.695|689.883|101.737|
167.795|295.811|107.184|
503.322|698.909|99.4663|
154.633|633.167| 98.801|
852.049|654.809| 102.68|
833.262|592.854|96.8699|
808.941|  793.9|93.1772|
61.2011|570.218|91.9233|
920.599|101.995|97.3971|
286.771|894.857|100.167|
313.464| 892.36|96.0547|
199.289|911.317|105.425|
261.301|185.838|92.0768|
22.8973|642.703|101.977|
565.768|173.694|98.9685|
458.805|294.264|109.204|
9.45127|309.855|98.7617|
333.574|478.166|107.152|
 379.57|997.128|94.6603|
73.4933| 394.69|99.3903|
932.781|939.293|101.759|
634.057|604.098|100.327|
887.452|752.732|103.216|
    260|66.2905|95.5489|
30.9149|854.033|103.163|
757.141|387.181| 107.94|
129.708|86.4945|99.9869|
84.8687|  969.7|91.5916|
 709.27|728.029|91.5126|
 898.19|847.444|98.4439|
628.464|584.004|99.4245|
 224.53|738.936|106.081|
166.932|437.551|100.034|
333.487|226.917|99.5843|
808.303|911.008|107.138|
859.574|815.563|93.5764|
63.4422| 85.996| 92.161|
111.463|170.682|104.272|
 101.55|92.4466|102.897|
241.418|919.271|92.8698|
873.394|21.4953|98.5979|
  814.9|447.668|102.532|
730.167| 902.68|100.015|
983.829|11.5928|91.1662|
705.463| 384.84|92.0628|
490.962|790.152|106.393|
864.002|959.123|104.904|
521.876| 341.74| 102.21|
234.366|796.016|93.8919|
810.179| 662.95|91.6057|
436.589|455.927|98.1022|
623.416|110.638|90.1534|
444.953|225.406|90.0924|
414.169|789.802|92.3208|
337.545|427.004|106.658|
940.474|96.2075| 91.488|
310.011| 318.58|94.5425|
532.219|440.813|94.5924|
 68.779|760.203|91.5315|
484.335|907.457|98.5741|
266.955|347.287|95.2935|
310.824|114.164|94.3364|
84.5047|355.097|108.419|
995.431|346.828|97.6703|
Реальная плотность: 0.0797471
********************************************************************
Испытание3
Плотность: 0.08
********************************************************************
220.731|351.659|96.8524|
498.268|476.598|104.118|
539.806|599.154| 101.04|
375.051|791.732|  108.4|
 304.06|759.042|96.5549|
648.221|71.0531| 104.48|
829.368|835.235|107.955|
106.897|926.711|102.208|
580.703| 95.089|98.9615|
55.0269|276.673|102.921|
 531.18|53.0014|99.0467|
360.936|648.012|107.518|
 834.99|687.462|102.524|
215.402|62.7842|90.5331|
460.392|894.256|101.864|
278.283|343.209|94.6847|
285.688|34.2031| 98.591|
990.486|787.702|101.706|
731.851| 744.59|98.7938|
258.303|946.986|97.8297|
53.8556| 483.44|105.047|
33.6845|47.4275|95.4341|
508.216|480.323| 102.68|
404.916|648.351|103.779|
213.421|75.7682|99.2101|
102.857| 664.33|98.6649|
777.993|687.808|94.0294|
841.836|759.737|98.3804|
 341.34|275.118|92.5118|
922.536|379.325|96.1863|
988.219|563.026|90.6325|
663.642|76.2017|105.558|
659.923|313.117|100.211|
739.842| 684.14| 98.536|
213.836|698.595|94.0991|
705.918|423.173|95.6552|
405.907|67.2246|102.515|
902.181|279.437|90.9615|
 881.04|530.952|106.168|
 763.05|251.037|105.621|
331.144|980.945|100.668|
302.246|486.288|106.824|
650.497|540.093|102.089|
 700.78|498.243|92.5777|
63.4726| 207.68|97.2306|
367.372|640.668|100.311|
609.989|959.758|94.4235|
890.103|91.3825|104.154|
303.974|931.306|99.1491|
367.145|40.4068|103.394|
297.993|510.587|92.0433|
162.012| 755.77|100.954|
292.762|139.002|105.863|
891.494|477.103|109.712|
591.456|764.231|92.1401|
 523.93|446.794|109.481|
562.502|225.262|91.9613|
 515.15|84.2851| 91.292|
738.726|587.682| 91.295|
923.066|871.897|103.214|
739.578|211.268|99.6255|
71.0621|991.301|102.367|
 459.69|318.433|99.2606|
 219.18|181.892|99.2806|
434.668|530.272| 91.718|
48.0151|117.031|98.4311|
837.137|991.384| 98.038|
695.344|299.153|102.801|
435.593|596.952|92.9254|
775.132|954.849|97.1358|
200.741|582.748| 94.726|
814.641|399.155|107.775|
973.426|662.639|94.5985|
732.194|778.105|98.5967|
398.585| 155.27|103.841|
67.8932|64.7124|107.069|
315.105|200.176|101.323|
211.995|275.055|98.7874|
584.188|766.073|99.0997|
 511.47|732.445|102.012|
888.209|65.3214|99.6054|
126.427|660.405| 105.09|
965.855|748.547|93.3138|
 12.127|167.156|104.005|
850.381|591.069|104.442|
67.5807|806.169|96.6861|
525.374|265.504| 103.21|
430.908|740.885| 101.63|
 183.35|673.462|105.148|
385.116|779.819|92.5865|
883.532|612.727|102.092|
835.417|260.562|92.7341|
876.718|944.439|103.725|
 205.98|876.856|90.8286|
70.0146|677.188|96.1079|
395.698|531.911|107.471|
499.091|426.777|105.501|
135.478|647.116|94.1961|
389.469|854.016|101.639|
868.772|383.249|98.2976|
76.6358| 203.82|95.2753|
636.587|920.698|108.048|
4.83396|325.961|103.884|
 845.21|45.2235|109.869|
796.861|610.427|101.129|
513.513|172.409|91.2708|
 878.97|183.715|99.5431|
717.113|770.107|109.355|
347.069|309.398| 92.523|
 491.31|902.251|108.446|
220.027|887.514|99.0054|
814.149|358.824|103.527|
729.369|175.102|91.3806|
 516.93|624.735|109.098|
181.901|876.946|  96.16|
169.395|544.468|104.615|
67.6818|872.832|108.248|
 78.948|485.871|94.4004|
559.643|493.718|92.6828|
609.547|80.2059|96.2988|
746.559|847.942|109.611|
842.377|87.9771|94.8013|
 935.18|505.305|104.221|
927.908|54.9834|99.7734|
399.551|357.252|90.9417|
67.7788|692.158|93.3071|
167.275|447.095|101.541|
586.641|905.988|102.312|
55.2986|838.849|91.1489|
120.557|856.173|96.8615|
178.209|244.993|103.057|
595.062| 157.17|96.9343|
 666.72|404.092| 91.909|
530.472|706.907|100.429|
633.835|50.8444|100.452|
854.919|674.002|98.0703|
160.981|175.783|97.8575|
 406.82|827.349|96.9006|
395.867|260.647|95.0379|
131.115|523.741|95.5755|
184.825|319.609|102.362|
535.014| 503.09|99.6261|
507.156|81.6757|107.596|
19.1575|519.549|98.7552|
364.814|528.909|103.899|
398.026|854.982|96.7473|
651.957|357.972|95.2811|
519.036| 658.84|93.8577|
341.215|673.404|92.7006|
327.519|229.017|97.9249|
906.225|391.455| 90.719|
332.214| 235.82|109.332|
256.671|24.1965|91.9637|
243.903|577.113|98.6134|
982.057|308.733|107.148|
883.931|297.437|106.339|
791.182|39.7148|98.9509|
851.796|713.343|99.9584|
703.141|230.563|99.2105|
730.692|273.189|95.5107|
675.797| 448.34|104.882|
375.049|511.621|99.7705|
577.567|887.973|92.8431|
773.233|280.629| 97.971|
407.097|5.34602|108.192|
772.492|232.323|100.464|
489.649|294.173|101.034|
7.10921|754.761|102.135|
283.267|742.524|  106.9|
 441.73|492.843|91.7186|
832.522|946.766|109.697|
82.5804|925.375|104.164|
 560.37|701.574|103.486|
885.686|584.507|95.8427|
28.7424|293.545|107.419|
109.694|975.304|101.075|
179.854|489.108|104.655|
968.673|547.209|100.902|
236.469| 71.168|100.804|
123.417|419.991| 95.793|
605.607|952.192|90.7683|
583.899|172.758|96.4696|
859.366|953.244|105.964|
581.813| 624.98|107.414|
123.345|682.405|107.527|
43.4633|936.123|90.3371|
204.866|674.853|103.569|
781.522|605.916|94.3761|
615.624|795.544|91.6758|
722.463| 694.97|108.742|
48.4511|910.083|101.943|
334.692|329.245|97.6316|
471.433|563.292|94.3932|
97.6851|985.635|103.699|
908.685|830.135|92.4742|
933.997|839.419| 91.578|
40.4768|364.133|108.495|
232.321|836.485|105.786|
681.748| 234.05|102.211|
469.907|35.5498|98.7657|
584.621|75.0966|93.1172|
931.703|68.7078|102.374|
428.019|267.271|97.0895|
332.303|438.323|101.683|
115.181| 880.54|96.4471|
159.184|663.151|103.327|
324.007|282.111|104.507|
198.003|63.6534|92.9033|
226.549|209.627|99.1679|
61.9066|805.548|99.2973|
762.846|602.269|105.636|
576.847|780.064|96.5173|
112.848|357.002|95.9955|
357.707| 62.566|109.659|
448.758|999.501|103.647|
41.5061|840.208|99.3251|
964.686|999.853|98.5399|
77.7796|995.573|101.644|
791.944|25.8118| 102.97|
886.816|672.829|107.358|
662.434|342.046|102.304|
357.011|391.858|97.5854|
 318.06|908.368|103.721|
802.803|456.096|101.075|
 428.85|958.955|98.9411|
940.689|710.825|98.3293|
304.351|509.618|99.3577|
883.716|406.023|98.2796|
882.506|179.814|103.554|
333.736|93.1928|92.2864|
442.341|370.414|107.197|
732.064|448.449|100.672|
 886.35|549.465|  102.4|
354.449|683.816|102.415|
421.951|189.102|98.0536|
 840.76|946.005|102.073|
328.636|13.5136| 106.43|
578.163| 699.86|96.3156|
286.023|546.051|106.773|
164.316|374.184|103.713|
625.674|772.114|107.267|
600.388|641.207|107.832|
 503.17|281.687|108.842|
54.5359|802.521|96.2232|
593.777|524.108|104.421|
259.223|488.073| 91.299|
791.773|863.146|94.5394|
 89.672|544.741|94.6891|
229.374|610.651|108.492|
356.822|933.536| 98.669|
870.523| 668.41|103.865|
576.859|514.012|101.515|
503.356|144.375|107.372|
351.136|535.662|109.567|
584.957|927.937|107.552|
732.395|563.083|101.133|
576.799|261.682|100.174|
698.597|435.715|95.4982|
66.1746|455.269|102.512|
552.687|93.0495|95.6076|
905.947|574.112|107.693|
49.5518|59.0677|105.636|
390.964|943.758| 106.16|
425.183|904.913|104.006|
876.726| 209.16|90.6295|
899.864|315.979| 101.22|
891.731|559.233|90.6088|
353.309|820.094|97.9684|
792.222|31.8454|104.948|
457.366| 34.186|93.0292|
731.769|616.035|99.1255|
849.401|909.527|99.8175|
605.887|105.873|104.359|
 205.76|778.621| 90.274|
643.291|605.375|98.2862|
826.082|249.713|109.121|
527.683|    695|100.613|
927.759| 778.15|108.959|
379.719|964.473|97.7873|
729.492|854.752|105.697|
520.727|845.665|98.6962|
509.016|474.956|106.483|
239.205|791.583|97.2994|
790.712|286.519|93.6098|
739.326|309.186|105.972|
48.3061| 641.99|97.8132|
0.665814|96.0195|94.1832|
757.725|181.488|96.0269|
799.314|745.518|109.758|
139.765|  625.6|107.812|
944.079|74.5457|98.3508|
338.913|648.293|93.9379|
854.144|75.8309| 101.48|
 180.01|81.3978|106.056|
 595.13|356.507|101.604|
349.406|949.483|91.1572|
473.163| 470.52|100.893|
577.245|300.371|105.798|
215.028|416.867|106.843|
729.408|640.925|98.5851|
70.8654|260.892|94.8023|
688.521|53.2583| 106.39|
943.622|247.725|103.265|
879.076|763.583|99.2212|
135.278|253.605|90.6126|
984.657|423.875|107.426|
436.799|808.601|106.146|
950.912|885.216|99.9904|
568.016|378.882|100.773|
876.239|19.7083|92.7704|
87.9211| 572.89|99.7476|
298.529| 343.61|101.675|
16.1295|298.799|99.3717|
496.327|943.901|98.1218|
 920.44|324.914|98.8163|
778.155|436.316|108.192|
930.958|713.648|108.101|
208.211| 923.95|108.169|
85.1628|  206.8|96.7656|
797.994|525.541|109.853|
